Asset Clas,Asset Subt,Asset Type,Descriptio,Geo Point 2D,Geo Shape,Mcc Id,Model Desc,Model No,Objectid,Prop Id,Roadseg Id,Str Id,Addressp 1,Addresspt,Addresspt1
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.79968851043426, 144.9639691590254","{""coordinates"": [144.9639691590254, -37.79968851043426], ""type"": ""Point""}",1577586,Sign - Public Transport 1 Panel,P.16,2661,0,20490,1577586,63,597993,77.70795407
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.83823498213684, 144.98640745831867","{""coordinates"": [144.98640745831867, -37.83823498213684], ""type"": ""Point""}",1254835,Sign - Public Transport 1 Panel,P.16,3218,0,22221,1254835,80,107815,40.03267327
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.792870646661946, 144.9582953024578","{""coordinates"": [144.9582953024578, -37.792870646661946], ""type"": ""Point""}",1579790,Sign - Public Transport 1 Panel,P.16,4333,0,22607,1579790,190,108487,24.74038894
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.800722007959905, 144.95348448450386","{""coordinates"": [144.95348448450386, -37.800722007959905], ""type"": ""Point""}",1576516,Sign - Public Transport 1 Panel,P.16,4750,0,21124,1576516,172,110256,3.92515286
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.80000725498236, 144.96097934573706","{""coordinates"": [144.96097934573706, -37.80000725498236], ""type"": ""Point""}",1575590,Sign - Public Transport 1 Panel,P.16,5005,0,20461,1575590,296,518481,39.38772297
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.83058895642065, 144.9650184564616","{""coordinates"": [144.9650184564616, -37.83058895642065], ""type"": ""Point""}",1239188,Sign - Public Transport 1 Panel,P.16,5923,0,22116,1239188,77,110628,73.39741779
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 11,"-37.807815885141665, 144.91663837870203","{""coordinates"": [144.91663837870203, -37.807815885141665], ""type"": ""Point""}",1236305,Sign - Public Transport 1 Panel,P.16,6298,0,22443,1236305,127,104048,80.95956349
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.82145285696462, 144.9209121892264","{""coordinates"": [144.9209121892264, -37.82145285696462], ""type"": ""Point""}",1245016,Sign - Public Transport 1 Panel,P.16,6336,0,22159,1245016,197,110594,23.65519742
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.82623998153476, 144.91149945587298","{""coordinates"": [144.91149945587298, -37.82623998153476], ""type"": ""Point""}",1244808,Sign - Public Transport 1 Panel,P.16,6530,0,22164,1244808,0,0,0
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.81178098838014, 144.9561942988128","{""coordinates"": [144.9561942988128, -37.81178098838014], ""type"": ""Point""}",1253543,Sign - Public Transport 1 Panel,P.16,7339,0,20028,1253543,348,110759,40.68803565
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.80272091766867, 144.92513555545514","{""coordinates"": [144.92513555545514, -37.80272091766867], ""type"": ""Point""}",1578570,Sign - Public Transport 1 Panel,P.16,7745,0,21680,1578570,158,110970,90.53917343
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.83405494639031, 144.98241640093377","{""coordinates"": [144.98241640093377, -37.83405494639031], ""type"": ""Point""}",1253269,Sign - Public Transport 1 Panel,P.16,7851,0,22227,1253269,15,111292,3.29817904
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 12,"-37.79729882559638, 144.92232895104533","{""coordinates"": [144.92232895104533, -37.79729882559638], ""type"": ""Point""}",1235581,Sign - Public Transport 1 Panel,P.16,8099,0,21844,1235581,32,517639,20.8487637
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.82500188553457, 144.95694945167727","{""coordinates"": [144.95694945167727, -37.82500188553457], ""type"": ""Point""}",1232805,Sign - Public Transport 1 Panel,P.16,8264,0,22454,1232805,277,622450,85.1697911
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.83016114540094, 144.90032361713372","{""coordinates"": [144.90032361713372, -37.83016114540094], ""type"": ""Point""}",1244952,Sign - Public Transport 1 Panel,P.16,8770,0,22168,1244952,325,617233,30.36664489
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 11,"-37.792625873556105, 144.9707824588029","{""coordinates"": [144.9707824588029, -37.792625873556105], ""type"": ""Point""}",1253133,Sign - Public Transport 1 Panel,P.16,8772,0,20643,1253133,349,600791,63.9429482
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 12,"-37.79859348300079, 144.94845845599968","{""coordinates"": [144.94845845599968, -37.79859348300079], ""type"": ""Point""}",1249876,Sign - Public Transport 1 Panel,P.16,8970,0,21168,1249876,297,638970,42.16823981
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.800561849475905, 144.96449089849344","{""coordinates"": [144.96449089849344, -37.800561849475905], ""type"": ""Point""}",1575585,Sign - Public Transport 1 Panel,P.16,9175,0,22506,1575585,42,104469,32.12911779
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.80570689100192, 144.9560804373352","{""coordinates"": [144.9560804373352, -37.80570689100192], ""type"": ""Point""}",1248450,Sign - Public Transport 1 Panel,P.16,9652,0,20937,1248450,336,533963,17.476656
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 5,"-37.79509600016651, 144.9365369758595","{""coordinates"": [144.9365369758595, -37.79509600016651], ""type"": ""Point""}",1574992,Sign - Public Transport 1 Panel,P.16,10200,0,21319,1574992,5,617411,12.01896372
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.823481893825324, 144.9606983135566","{""coordinates"": [144.9606983135566, -37.823481893825324], ""type"": ""Point""}",1232894,Sign - Public Transport 1 Panel,P.16,10941,0,22057,1232894,294,539457,31.49553995
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.82376089286155, 144.92141534380514","{""coordinates"": [144.92141534380514, -37.82376089286155], ""type"": ""Point""}",1245077,Sign - Public Transport 1 Panel,P.16,11191,0,22159,1245077,0,0,0
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.81746488575314, 144.95908336349078","{""coordinates"": [144.95908336349078, -37.81746488575314], ""type"": ""Point""}",1236806,Sign - Public Transport 1 Panel,P.16,11488,0,20182,1236806,7,102122,20.71634084
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.82168352630472, 144.96129766991564","{""coordinates"": [144.96129766991564, -37.82168352630472], ""type"": ""Point""}",1233065,Sign - Public Transport 1 Panel,P.16,11741,0,22563,1233065,202,570575,14.41924388
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.82190993188825, 144.93242660517498","{""coordinates"": [144.93242660517498, -37.82190993188825], ""type"": ""Point""}",1257294,Sign - Public Transport 1 Panel,P.16,12063,561106,0,1257294,167,561106,12.03928279
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 13,"-37.809816573755754, 144.9499300369178","{""coordinates"": [144.9499300369178, -37.809816573755754], ""type"": ""Point""}",1257044,Sign - Public Transport 1 Panel,P.16,13146,0,21417,1257044,7,108946,3.21489549
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.8338230491092, 144.9795143710974","{""coordinates"": [144.9795143710974, -37.8338230491092], ""type"": ""Point""}",1253284,Sign - Public Transport 1 Panel,P.16,13242,0,22225,1253284,188,111370,6.94297602
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.79540178497472, 144.95784312709472","{""coordinates"": [144.95784312709472, -37.79540178497472], ""type"": ""Point""}",1579768,Sign - Public Transport 1 Panel,P.16,13613,0,22363,1579768,187,108458,9.30560783
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.78171322662849, 144.95986499626397","{""coordinates"": [144.95986499626397, -37.78171322662849], ""type"": ""Point""}",1252350,Sign - Public Transport 1 Panel,P.16,13819,0,22386,1252350,148,529140,43.85386076
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 12,"-37.79897960292701, 144.96712273999506","{""coordinates"": [144.96712273999506, -37.79897960292701], ""type"": ""Point""}",1370845,Sign - Public Transport 1 Panel,P.16,14049,0,20532,1370845,130,106140,8.32735258
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 12,"-37.79961584739574, 144.91827834668223","{""coordinates"": [144.91827834668223, -37.79961584739574], ""type"": ""Point""}",1270274,Sign - Public Transport 1 Panel,P.16,14275,0,21843,1270274,229,105222,17.52910793
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.8000216853513, 144.9595076126765","{""coordinates"": [144.9595076126765, -37.8000216853513], ""type"": ""Point""}",1575589,Sign - Public Transport 1 Panel,P.16,14552,0,20850,1575589,303,502495,29.30671836
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.82475002978367, 144.97082237553545","{""coordinates"": [144.97082237553545, -37.82475002978367], ""type"": ""Point""}",1239405,Sign - Public Transport 1 Panel,P.16,14828,0,22466,1239405,206,540076,33.41957061
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.81172390817975, 144.95668033737152","{""coordinates"": [144.95668033737152, -37.81172390817975], ""type"": ""Point""}",1252703,Sign - Public Transport 1 Panel,P.16,15096,0,22615,1252703,260,110759,16.06194587
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.79047682105318, 144.9434649962317","{""coordinates"": [144.9434649962317, -37.79047682105318], ""type"": ""Point""}",1234285,Sign - Public Transport 1 Panel,P.16,15288,0,22425,1234285,231,103889,26.51849472
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.794769078965565, 144.92642079506638","{""coordinates"": [144.92642079506638, -37.794769078965565], ""type"": ""Point""}",1579942,Sign - Public Transport 1 Panel,P.16,15553,0,21686,1579942,81,105257,3.50447999
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.828198029316454, 144.96603931801874","{""coordinates"": [144.96603931801874, -37.828198029316454], ""type"": ""Point""}",1239241,Sign - Public Transport 1 Panel,P.16,15748,0,22767,1239241,336,537103,31.56914297
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.803343440196116, 144.9693670992385","{""coordinates"": [144.9693670992385, -37.803343440196116], ""type"": ""Point""}",1240396,Sign - Public Transport 1 Panel,P.16,16758,0,20556,1240396,117,612989,10.91445028
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.827431112117395, 144.9027175957814","{""coordinates"": [144.9027175957814, -37.827431112117395], ""type"": ""Point""}",1244925,Sign - Public Transport 1 Panel,P.16,16854,0,22168,1244925,121,580037,29.33540886
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.81828097717471, 144.96037240676188","{""coordinates"": [144.96037240676188, -37.81828097717471], ""type"": ""Point""}",1245353,Sign - Public Transport 1 Panel,P.16,17385,0,20133,1245353,276,559046,23.13283467
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.8237568776443, 144.92164221918702","{""coordinates"": [144.92164221918702, -37.8237568776443], ""type"": ""Point""}",1245023,Sign - Public Transport 1 Panel,P.16,18023,0,22159,1245023,0,0,0
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.83050250727819, 144.97139274185386","{""coordinates"": [144.97139274185386, -37.83050250727819], ""type"": ""Point""}",1249163,Sign - Public Transport 1 Panel,P.16,18285,0,22467,1249163,0,0,0
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.79525280570435, 144.9752954554172","{""coordinates"": [144.9752954554172, -37.79525280570435], ""type"": ""Point""}",1247685,Sign - Public Transport 1 Panel,P.16,18998,0,20884,1247685,189,517620,14.87211663
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.79412517227246, 144.96802316787404","{""coordinates"": [144.96802316787404, -37.79412517227246], ""type"": ""Point""}",1247850,Sign - Public Transport 1 Panel,P.16,19137,0,20538,1247850,133,522611,43.65971255
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.79854435502073, 144.95795135251927","{""coordinates"": [144.95795135251927, -37.79854435502073], ""type"": ""Point""}",1579933,Sign - Public Transport 1 Panel,P.16,19870,0,22514,1579933,77,638052,51.88217484
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 13,"-37.81759594129376, 144.96174844051686","{""coordinates"": [144.96174844051686, -37.81759594129376], ""type"": ""Point""}",1268440,Sign - Public Transport 1 Panel,P.16,19878,0,20171,1268440,126,527371,10.64392282
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 12,"-37.81899391883097, 144.9617683754036","{""coordinates"": [144.9617683754036, -37.81899391883097], ""type"": ""Point""}",1345094,Sign - Public Transport 1 Panel,P.16,20012,0,20218,1345094,300,639653,33.37655135
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 11,"-37.81383789887729, 144.95159824560972","{""coordinates"": [144.95159824560972, -37.81383789887729], ""type"": ""Point""}",1253832,Sign - Public Transport 1 Panel,P.16,20094,0,20032,1253832,0,625441,29.41202858
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.816192908308494, 144.96110340261552","{""coordinates"": [144.96110340261552, -37.816192908308494], ""type"": ""Point""}",1236752,Sign - Public Transport 1 Panel,P.16,21881,0,20172,1236752,133,611679,33.09135168
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.83864195415242, 144.9863653689292","{""coordinates"": [144.9863653689292, -37.83864195415242], ""type"": ""Point""}",1257489,Sign - Public Transport 1 Panel,P.16,21924,0,22749,1257489,226,107813,3.25234746
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 11,"-37.80707788076467, 144.91339940699515","{""coordinates"": [144.91339940699515, -37.80707788076467], ""type"": ""Point""}",1236367,Sign - Public Transport 1 Panel,P.16,22219,0,22442,1236367,80,104045,14.60443576
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.83358497052535, 144.9776833283757","{""coordinates"": [144.9776833283757, -37.83358497052535], ""type"": ""Point""}",1254717,Sign - Public Transport 1 Panel,P.16,22522,0,22223,1254717,0,0,0
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.798108329885295, 144.9578453614485","{""coordinates"": [144.9578453614485, -37.798108329885295], ""type"": ""Point""}",1233949,Sign - Public Transport 1 Panel,P.16,22726,0,22514,1233949,6,638052,22.05054616
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 12,"-37.79491046373402, 144.93370075319825","{""coordinates"": [144.93370075319825, -37.79491046373402], ""type"": ""Point""}",1235383,Sign - Public Transport 1 Panel,P.16,22853,0,21268,1235383,306,106306,5.02859831
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 11,"-37.81570404359276, 144.96116717702685","{""coordinates"": [144.96116717702685, -37.81570404359276], ""type"": ""Point""}",1344528,Sign - Public Transport 1 Panel,P.16,22937,0,20173,1344528,317,527822,9.31682891
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.807098946090186, 144.95582136066648","{""coordinates"": [144.95582136066648, -37.807098946090186], ""type"": ""Point""}",1238699,Sign - Public Transport 1 Panel,P.16,22969,0,22659,1238699,349,528064,20.249339
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.805930935910226, 144.95622134831407","{""coordinates"": [144.95622134831407, -37.805930935910226], ""type"": ""Point""}",1252992,Sign - Public Transport 1 Panel,P.16,23110,0,22673,1252992,305,533712,16.62010184
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.83800607791817, 144.98447444654406","{""coordinates"": [144.98447444654406, -37.83800607791817], ""type"": ""Point""}",1254825,Sign - Public Transport 1 Panel,P.16,23788,0,22219,1254825,64,565532,93.70978639
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.79497661521105, 144.9707989948912","{""coordinates"": [144.9707989948912, -37.79497661521105], ""type"": ""Point""}",1247785,Sign - Public Transport 1 Panel,P.16,23919,0,20570,1247785,327,623854,30.59613969
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 13,"-37.81138987793888, 144.95891148533326","{""coordinates"": [144.95891148533326, -37.81138987793888], ""type"": ""Point""}",1269049,Sign - Public Transport 1 Panel,P.16,23932,0,20177,1269049,281,577287,17.52279116
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.79371580698226, 144.97101530838722","{""coordinates"": [144.97101530838722, -37.79371580698226], ""type"": ""Point""}",1558506,Sign - Public Transport 1 Panel,P.16,24087,0,20639,1558506,341,533653,27.45809261
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.826139892274156, 144.96051538984986","{""coordinates"": [144.96051538984986, -37.826139892274156], ""type"": ""Point""}",1240003,Sign - Public Transport 1 Panel,P.16,25172,0,22043,1240003,279,110636,44.16355082
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.81105987177411, 144.95869339408225","{""coordinates"": [144.95869339408225, -37.81105987177411], ""type"": ""Point""}",1252744,Sign - Public Transport 1 Panel,P.16,26735,0,20026,1252744,239,577288,31.78757985
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.797551357061536, 144.95245038881728","{""coordinates"": [144.95245038881728, -37.797551357061536], ""type"": ""Point""}",1250696,Sign - Public Transport 1 Panel,P.16,26825,0,22690,1250696,72,570634,29.49941527
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 13,"-37.80566084284532, 144.9434254553253","{""coordinates"": [144.9434254553253, -37.80566084284532], ""type"": ""Point""}",1257006,Sign - Public Transport 1 Panel,P.16,27645,0,21343,1257006,210,108897,3.55930387
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.80265362097663, 144.9457021570429","{""coordinates"": [144.9457021570429, -37.80265362097663], ""type"": ""Point""}",1250974,Sign - Public Transport 1 Panel,P.16,28452,0,21015,1250974,297,107942,14.06489762
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 12,"-37.7929305017464, 144.96772679755713","{""coordinates"": [144.96772679755713, -37.7929305017464], ""type"": ""Point""}",1370842,Sign - Public Transport 1 Panel,P.16,28943,0,20773,1370842,303,106169,51.96336041
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.80282843793904, 144.9479395483275","{""coordinates"": [144.9479395483275, -37.80282843793904], ""type"": ""Point""}",1251207,Sign - Public Transport 1 Panel,P.16,29192,0,21015,1251207,123,107985,13.53262428
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.79800228540994, 144.9743090963708","{""coordinates"": [144.9743090963708, -37.79800228540994], ""type"": ""Point""}",1241401,Sign - Public Transport 1 Panel,P.16,30102,0,20597,1241401,220,511049,3.99804952
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.80557177648884, 144.95351041136576","{""coordinates"": [144.95351041136576, -37.80557177648884], ""type"": ""Point""}",1257190,Sign - Public Transport 1 Panel,P.16,30512,0,20960,1257190,133,109819,17.83195393
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.79943557392906, 144.95572044672738","{""coordinates"": [144.95572044672738, -37.79943557392906], ""type"": ""Point""}",1567474,Sign - Public Transport 1 Panel,P.16,31009,0,21552,1567474,236,103813,91.2385968
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.80551491970227, 144.9523962734518","{""coordinates"": [144.9523962734518, -37.80551491970227], ""type"": ""Point""}",1257193,Sign - Public Transport 1 Panel,P.16,31129,0,20960,1257193,266,517080,11.36276208
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.823481893825324, 144.9606983135566","{""coordinates"": [144.9606983135566, -37.823481893825324], ""type"": ""Point""}",1232893,Sign - Public Transport 1 Panel,P.16,31900,0,22057,1232893,294,539457,31.49553995
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.79991202015577, 144.95743395487568","{""coordinates"": [144.95743395487568, -37.79991202015577], ""type"": ""Point""}",1248508,Sign - Public Transport 1 Panel,P.16,32141,0,21551,1248508,340,633969,40.31790809
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.80077767616837, 144.96646752265008","{""coordinates"": [144.96646752265008, -37.80077767616837], ""type"": ""Point""}",1575551,Sign - Public Transport 1 Panel,P.16,32819,0,20757,1575551,297,515675,6.80612614
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 11,"-37.80690391858625, 144.91162832730802","{""coordinates"": [144.91162832730802, -37.80690391858625], ""type"": ""Point""}",1236369,Sign - Public Transport 1 Panel,P.16,33030,0,22442,1236369,158,104052,56.19476538
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.82093926515732, 144.9271057669481","{""coordinates"": [144.9271057669481, -37.82093926515732], ""type"": ""Point""}",1245217,Sign - Public Transport 1 Panel,P.16,33197,0,22158,1245217,266,565798,23.50606673
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.80241749595982, 144.94561852036114","{""coordinates"": [144.94561852036114, -37.80241749595982], ""type"": ""Point""}",1251350,Sign - Public Transport 1 Panel,P.16,33927,0,22678,1251350,53,100121,20.59051418
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.82453811405424, 144.90656156970934","{""coordinates"": [144.90656156970934, -37.82453811405424], ""type"": ""Point""}",1244899,Sign - Public Transport 1 Panel,P.16,34368,0,22168,1244899,279,570827,21.17097381
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 11,"-37.810484001081136, 144.9563024207091","{""coordinates"": [144.9563024207091, -37.810484001081136], ""type"": ""Point""}",1252676,Sign - Public Transport 1 Panel,P.16,35006,0,22653,1252676,150,567737,38.3846679
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 4,"-37.79509600016651, 144.9365369758595","{""coordinates"": [144.9365369758595, -37.79509600016651], ""type"": ""Point""}",1574991,Sign - Public Transport 1 Panel,P.16,35413,0,21319,1574991,5,617411,12.01896372
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 1,"-37.81748417158973, 144.9532635809572","{""coordinates"": [144.9532635809572, -37.81748417158973], ""type"": ""Point""}",1560835,Sign - Public Transport 1 Panel,P.16,35528,0,20073,1560835,353,531006,32.97173638
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.80496835121376, 144.94935083669122","{""coordinates"": [144.94935083669122, -37.80496835121376], ""type"": ""Point""}",1251669,Sign - Public Transport 1 Panel,P.16,36112,0,20992,1251669,4,512269,9.4436089
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.81105987177411, 144.95869339408225","{""coordinates"": [144.95869339408225, -37.81105987177411], ""type"": ""Point""}",1252743,Sign - Public Transport 1 Panel,P.16,36816,0,20026,1252743,239,577288,31.78757985
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 11,"-37.82627995778155, 144.97118333863307","{""coordinates"": [144.97118333863307, -37.82627995778155], ""type"": ""Point""}",1239357,Sign - Public Transport 1 Panel,P.16,37971,0,22702,1239357,326,111024,74.05770302
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.79700526969341, 144.96762216850632","{""coordinates"": [144.96762216850632, -37.79700526969341], ""type"": ""Point""}",1233409,Sign - Public Transport 1 Panel,P.16,38209,0,20536,1233409,32,106186,14.17948582
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.79270227455465, 144.95831424644234","{""coordinates"": [144.95831424644234, -37.79270227455465], ""type"": ""Point""}",1234022,Sign - Public Transport 1 Panel,P.16,38641,0,22372,1234022,222,108487,34.40210408
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.78737016259562, 144.96918092237397","{""coordinates"": [144.96918092237397, -37.78737016259562], ""type"": ""Point""}",1252536,Sign - Public Transport 1 Panel,P.16,39748,0,22508,1252536,0,0,0
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.77687767673642, 144.94947531108608","{""coordinates"": [144.94947531108608, -37.77687767673642], ""type"": ""Point""}",1244489,Sign - Public Transport 1 Panel,P.16,40010,0,22398,1244489,178,639767,13.72525672
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.830076314348155, 144.96531772571083","{""coordinates"": [144.96531772571083, -37.830076314348155], ""type"": ""Point""}",1239220,Sign - Public Transport 1 Panel,P.16,40427,0,22118,1239220,121,110628,16.38228
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.82097678869638, 144.92581314868238","{""coordinates"": [144.92581314868238, -37.82097678869638], ""type"": ""Point""}",1245195,Sign - Public Transport 1 Panel,P.16,40450,0,22156,1245195,154,562527,77.3555899
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.796717481892664, 144.94652849185758","{""coordinates"": [144.94652849185758, -37.796717481892664], ""type"": ""Point""}",1249762,Sign - Public Transport 1 Panel,P.16,40643,0,20907,1249762,215,565421,14.59503731
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.84536002766068, 144.982312412603","{""coordinates"": [144.982312412603, -37.84536002766068], ""type"": ""Point""}",1255285,Sign - Public Transport 1 Panel,P.16,41418,0,22308,1255285,0,0,0
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.80136463912211, 144.91440645303163","{""coordinates"": [144.91440645303163, -37.80136463912211], ""type"": ""Point""}",1463005,Sign - Public Transport 1 Panel,P.16,41465,0,21683,1463005,19,654920,9.33443244
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 3,"-37.79898487483806, 144.96733940321963","{""coordinates"": [144.96733940321963, -37.79898487483806], ""type"": ""Point""}",1240744,Sign - Public Transport 1 Panel,P.16,42233,0,20532,1240744,357,106200,5.91725485
Signage,,Sign - Public Transport,Sign - Public Transport 1 Panel Bus Stop Type 8,"-37.779366174108, 144.9599419065271","{""coordinates"": [144.9599419065271, -37.779366174108], ""type"": ""Point""}",1252370,Sign - Public Transport 1 Panel,P.16,42321,0,22393,1252370,180,108524,20.52678048
